"year","country_of_origin","country_of_origin_iso","country_of_asylum","country_of_asylum_iso","refugees_under_unhcr_mandate","asylum_seekers","IDPs.of.concern.to.UNHCR","Other.people.in.need.of.international.protection","Stateless.persons","Host.Community","Others.of.concern","country_code","region","sub_region","latitude_origin","longitude_origin","latitude_asylum","longitude_asylum"
2012,"Somalia","SOM","Malaysia","MYS",929,265,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2012,"Viet Nam","VNM","Malaysia","MYS",9,0,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2012,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2012,"Sudan","SDN","Malaysia","MYS",78,77,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2012,"Syrian Arab Rep.","SYR","Malaysia","MYS",5,83,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2012,"Thailand","THA","Malaysia","MYS",12,100,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2012,"Uzbekistan","UZB","Malaysia","MYS",0,10,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2012,"Yemen","YEM","Malaysia","MYS",26,223,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2013,"Afghanistan","AFG","Malaysia","MYS",187,138,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2013,"Egypt","EGY","Malaysia","MYS",0,22,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2013,"Bangladesh","BGD","Malaysia","MYS",16,5,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2013,"Cambodia","KHM","Malaysia","MYS",61,0,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2013,"China","CHN","Malaysia","MYS",59,7,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2013,"Congo","COG","Malaysia","MYS",0,5,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2013,"Dem. Rep. of the Congo","COD","Malaysia","MYS",10,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2013,"Eritrea","ERI","Malaysia","MYS",5,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2013,"Ethiopia","ETH","Malaysia","MYS",5,0,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2013,"Palestinian","PSE","Malaysia","MYS",241,134,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2013,"Guinea","GIN","Malaysia","MYS",0,6,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2013,"Cote d'Ivoire","CIV","Malaysia","MYS",5,0,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2013,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2013,"Indonesia","IDN","Malaysia","MYS",714,12,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2013,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",197,360,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2013,"Iraq","IRQ","Malaysia","MYS",530,264,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2013,"Jordan","JOR","Malaysia","MYS",5,0,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2013,"Kenya","KEN","Malaysia","MYS",5,0,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2013,"Liberia","LBR","Malaysia","MYS",14,5,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2013,"Lebanon","LBN","Malaysia","MYS",0,6,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2013,"Sri Lanka","LKA","Malaysia","MYS",1810,1906,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2013,"Mali","MLI","Malaysia","MYS",5,10,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2013,"Myanmar","MMR","Malaysia","MYS",92287,38282,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2013,"Nepal","NPL","Malaysia","MYS",5,0,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2013,"Nigeria","NGA","Malaysia","MYS",0,5,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2013,"Pakistan","PAK","Malaysia","MYS",152,503,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2013,"Philippines","PHL","Malaysia","MYS",7,0,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2013,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2013,"Sierra Leone","SLE","Malaysia","MYS",5,9,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2013,"Somalia","SOM","Malaysia","MYS",930,193,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2013,"Viet Nam","VNM","Malaysia","MYS",10,0,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2013,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40000,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2013,"Sudan","SDN","Malaysia","MYS",85,55,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2013,"Syrian Arab Rep.","SYR","Malaysia","MYS",101,720,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2013,"Thailand","THA","Malaysia","MYS",10,78,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2013,"Uzbekistan","UZB","Malaysia","MYS",0,10,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2013,"Yemen","YEM","Malaysia","MYS",36,267,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2014,"Afghanistan","AFG","Malaysia","MYS",184,212,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2014,"Egypt","EGY","Malaysia","MYS",0,24,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2014,"Bangladesh","BGD","Malaysia","MYS",13,10,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2014,"Cambodia","KHM","Malaysia","MYS",52,0,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2014,"Central African Rep.","CAF","Malaysia","MYS",0,5,0,"-",0,0,0,"CF","Africa","Sub-Saharan Africa",6.611111,20.939444,4.210484,101.975766
2014,"China","CHN","Malaysia","MYS",51,17,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2014,"Congo","COG","Malaysia","MYS",0,5,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2014,"Dem. Rep. of the Congo","COD","Malaysia","MYS",10,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2014,"Eritrea","ERI","Malaysia","MYS",5,5,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2014,"Ethiopia","ETH","Malaysia","MYS",5,5,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2014,"Fiji","FJI","Malaysia","MYS",5,0,0,"-",0,0,0,"FJ","Oceania","Melanesia",-16.578193,179.414413,4.210484,101.975766
2014,"Palestinian","PSE","Malaysia","MYS",287,161,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2014,"Guinea","GIN","Malaysia","MYS",0,5,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2014,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2014,"Indonesia","IDN","Malaysia","MYS",758,29,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2014,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",260,313,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2014,"Iraq","IRQ","Malaysia","MYS",563,295,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2014,"Jordan","JOR","Malaysia","MYS",5,0,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2014,"Liberia","LBR","Malaysia","MYS",8,10,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2014,"Lebanon","LBN","Malaysia","MYS",5,0,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2014,"Sri Lanka","LKA","Malaysia","MYS",1587,2326,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2014,"Mali","MLI","Malaysia","MYS",5,13,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2014,"Myanmar","MMR","Malaysia","MYS",93866,45743,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2014,"Nigeria","NGA","Malaysia","MYS",5,0,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2014,"Pakistan","PAK","Malaysia","MYS",235,860,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2014,"Philippines","PHL","Malaysia","MYS",5,0,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2014,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2014,"Saudi Arabia","SAU","Malaysia","MYS",0,5,0,"-",0,0,0,"SA","Asia","Western Asia",23.885942,45.079162,4.210484,101.975766
2014,"Sierra Leone","SLE","Malaysia","MYS",5,10,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2014,"Somalia","SOM","Malaysia","MYS",850,246,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2014,"Viet Nam","VNM","Malaysia","MYS",7,0,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2014,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40000,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2014,"Sudan","SDN","Malaysia","MYS",80,58,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2014,"Syrian Arab Rep.","SYR","Malaysia","MYS",447,530,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2014,"Thailand","THA","Malaysia","MYS",9,13,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2014,"Uzbekistan","UZB","Malaysia","MYS",0,11,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2014,"Yemen","YEM","Malaysia","MYS",45,301,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2015,"Afghanistan","AFG","Malaysia","MYS",173,336,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2015,"Egypt","EGY","Malaysia","MYS",0,26,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2015,"Bangladesh","BGD","Malaysia","MYS",15,17,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2015,"Cambodia","KHM","Malaysia","MYS",57,5,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2015,"Central African Rep.","CAF","Malaysia","MYS",5,0,0,"-",0,0,0,"CF","Africa","Sub-Saharan Africa",6.611111,20.939444,4.210484,101.975766
2015,"China","CHN","Malaysia","MYS",40,5,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2015,"Cameroon","CMR","Malaysia","MYS",0,5,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2015,"Dem. Rep. of the Congo","COD","Malaysia","MYS",9,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2015,"Eritrea","ERI","Malaysia","MYS",5,7,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2015,"Ethiopia","ETH","Malaysia","MYS",5,5,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2015,"Fiji","FJI","Malaysia","MYS",5,0,0,"-",0,0,0,"FJ","Oceania","Melanesia",-16.578193,179.414413,4.210484,101.975766
2015,"Palestinian","PSE","Malaysia","MYS",307,333,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2015,"Guinea","GIN","Malaysia","MYS",0,5,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2015,"Cote d'Ivoire","CIV","Malaysia","MYS",5,0,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2015,"India","IND","Malaysia","MYS",0,6,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2015,"Indonesia","IDN","Malaysia","MYS",782,35,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2015,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",247,237,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2015,"Iraq","IRQ","Malaysia","MYS",591,653,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2015,"Jordan","JOR","Malaysia","MYS",5,5,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2015,"Liberia","LBR","Malaysia","MYS",10,0,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2015,"Libya","LBY","Malaysia","MYS",0,5,0,"-",0,0,0,"LY","Africa","Northern Africa",26.3351,17.228331,4.210484,101.975766
2015,"Lebanon","LBN","Malaysia","MYS",5,0,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2015,"Sri Lanka","LKA","Malaysia","MYS",1545,1528,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2015,"Mali","MLI","Malaysia","MYS",5,5,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2015,"Myanmar","MMR","Malaysia","MYS",88637,53598,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2015,"Nepal","NPL","Malaysia","MYS",5,0,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2015,"Nigeria","NGA","Malaysia","MYS",5,0,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2015,"Pakistan","PAK","Malaysia","MYS",237,1178,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2015,"Philippines","PHL","Malaysia","MYS",5,5,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2015,"Russian Federation","RUS","Malaysia","MYS",5,8,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2015,"Singapore","SGP","Malaysia","MYS",0,5,0,"-",0,0,0,"SG","Asia","South-eastern Asia",1.352083,103.819836,4.210484,101.975766
2015,"Sierra Leone","SLE","Malaysia","MYS",5,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2015,"Somalia","SOM","Malaysia","MYS",835,563,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2015,"South Sudan","SSD","Malaysia","MYS",5,0,0,"-",0,0,0,"SS","Africa","Sub-Saharan Africa",7.8627,29.6947,4.210484,101.975766
2015,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",11689,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2015,"Sudan","SDN","Malaysia","MYS",54,48,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2015,"Syrian Arab Rep.","SYR","Malaysia","MYS",473,829,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2015,"Thailand","THA","Malaysia","MYS",16,13,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2015,"Uzbekistan","UZB","Malaysia","MYS",0,17,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2015,"Yemen","YEM","Malaysia","MYS",55,906,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2015,"Zimbabwe","ZWE","Malaysia","MYS",5,0,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2016,"Afghanistan","AFG","Malaysia","MYS",252,454,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2016,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2016,"Egypt","EGY","Malaysia","MYS",5,12,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2016,"Bangladesh","BGD","Malaysia","MYS",20,14,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2016,"Cambodia","KHM","Malaysia","MYS",60,19,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2016,"Central African Rep.","CAF","Malaysia","MYS",0,5,0,"-",0,0,0,"CF","Africa","Sub-Saharan Africa",6.611111,20.939444,4.210484,101.975766
2016,"China","CHN","Malaysia","MYS",28,19,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2016,"Eritrea","ERI","Malaysia","MYS",5,5,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2016,"Ethiopia","ETH","Malaysia","MYS",5,8,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2016,"Palestinian","PSE","Malaysia","MYS",245,353,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2016,"Guinea","GIN","Malaysia","MYS",0,5,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2016,"Cote d'Ivoire","CIV","Malaysia","MYS",5,0,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2016,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2016,"Indonesia","IDN","Malaysia","MYS",779,181,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2016,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",220,225,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2016,"Iraq","IRQ","Malaysia","MYS",472,740,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2016,"Jordan","JOR","Malaysia","MYS",0,5,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2016,"Liberia","LBR","Malaysia","MYS",10,13,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2016,"Libya","LBY","Malaysia","MYS",6,16,0,"-",0,0,0,"LY","Africa","Northern Africa",26.3351,17.228331,4.210484,101.975766
2016,"Lebanon","LBN","Malaysia","MYS",5,5,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2016,"Sri Lanka","LKA","Malaysia","MYS",1120,1090,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2016,"Mali","MLI","Malaysia","MYS",5,11,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2016,"Myanmar","MMR","Malaysia","MYS",87036,48352,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2016,"Nepal","NPL","Malaysia","MYS",5,0,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2016,"Nigeria","NGA","Malaysia","MYS",5,11,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2016,"Pakistan","PAK","Malaysia","MYS",617,1657,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2016,"Philippines","PHL","Malaysia","MYS",15,5,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2016,"Russian Federation","RUS","Malaysia","MYS",5,6,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2016,"Saudi Arabia","SAU","Malaysia","MYS",5,0,0,"-",0,0,0,"SA","Asia","Western Asia",23.885942,45.079162,4.210484,101.975766
2016,"Sierra Leone","SLE","Malaysia","MYS",5,8,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2016,"Somalia","SOM","Malaysia","MYS",729,781,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2016,"South Sudan","SSD","Malaysia","MYS",5,5,0,"-",0,0,0,"SS","Africa","Sub-Saharan Africa",7.8627,29.6947,4.210484,101.975766
2016,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",10931,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2016,"Sudan","SDN","Malaysia","MYS",56,112,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2016,"Syrian Arab Rep.","SYR","Malaysia","MYS",458,986,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2016,"Thailand","THA","Malaysia","MYS",17,16,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2016,"Tunisia","TUN","Malaysia","MYS",0,5,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2016,"Uganda","UGA","Malaysia","MYS",0,5,0,"-",0,0,0,"UG","Africa","Sub-Saharan Africa",1.373333,32.290275,4.210484,101.975766
2016,"Uzbekistan","UZB","Malaysia","MYS",0,11,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2016,"Yemen","YEM","Malaysia","MYS",51,1163,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2016,"Zimbabwe","ZWE","Malaysia","MYS",5,0,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2017,"Afghanistan","AFG","Malaysia","MYS",389,798,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2017,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2017,"Egypt","EGY","Malaysia","MYS",5,19,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2017,"Bangladesh","BGD","Malaysia","MYS",27,15,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2017,"Cambodia","KHM","Malaysia","MYS",71,0,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2017,"Central African Rep.","CAF","Malaysia","MYS",0,6,0,"-",0,0,0,"CF","Africa","Sub-Saharan Africa",6.611111,20.939444,4.210484,101.975766
2017,"China","CHN","Malaysia","MYS",15,15,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2017,"Dem. Rep. of the Congo","COD","Malaysia","MYS",0,6,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2017,"Eritrea","ERI","Malaysia","MYS",5,11,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2017,"Ethiopia","ETH","Malaysia","MYS",8,5,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2017,"Palestinian","PSE","Malaysia","MYS",236,482,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2017,"United Kingdom of Great Britain and Northern Ireland","GBR","Malaysia","MYS",5,0,0,"-",0,0,0,"GB","Europe","Northern Europe",55.378051,-3.435973,4.210484,101.975766
2017,"Guinea","GIN","Malaysia","MYS",0,13,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2017,"Cote d'Ivoire","CIV","Malaysia","MYS",5,0,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2017,"India","IND","Malaysia","MYS",0,7,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2017,"Indonesia","IDN","Malaysia","MYS",883,15,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2017,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",187,200,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
